NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
20,55,0.23039999905449804,35.40350000002945,26.611300001604832,4.314600000725477,14.433399999688845,3.186699999787379,6.797884813008861e-10
20,56,0.2361999995628139,34.62209999997867,26.623399999152753,4.3048999996244675,14.443100000789855,3.1882999992376426,6.784970064447207e-10
20,57,0.22929999977350235,37.9415000006702,31.31779999966966,4.29939999958151,14.519500000460539,3.215299999283161,7.83286623611558e-10
20,58,0.36109999928157777,34.79680000054941,26.661500000045635,4.3550000009418,14.484499999525724,3.1653000005462673,9.612920930182196e-10
20,59,0.25180000011459924,34.0293000008387,27.304200000799028,5.352399999537738,15.289000000848318,3.3285999998042826,1.0224627199742155e-09
20,60,0.30560000050172675,35.37309999956051,26.960799999869778,4.372600000351667,14.520800001264433,3.2558000002609333,1.7732764071382113e-09
20,61,0.34439999944879673,34.70700000070792,26.940300000205752,4.355999999461346,14.513300000544405,3.239199999370612,1.0288421100492154e-09
20,62,0.2729999996518018,34.718499999144115,26.59719999974186,4.326599999330938,14.42990000032296,3.1754000010550953,2.0913800818326007e-09
20,63,0.2311000007466646,34.757199999148725,26.670500001273467,4.339099999924656,14.42750000023807,3.168700000969693,7.35982653742182e-10
20,64,0.2361999995628139,35.2125999997952,26.574600000458304,4.297199999200529,14.438700000027893,3.2531999986531446,9.697948420842235e-10
20,65,0.2297000010003103,35.35550000015064,26.91679999952612,4.324999999880674,14.733100000739796,3.1940999997459585,7.820429804190416e-10
20,66,0.3279000011389144,34.07080000033602,26.744300001155352,4.35029999971448,14.54829999966023,3.1936999985191505,9.938657478388805e-10
20,67,0.24149999990186188,34.9331000015809,26.82029999959923,4.409200000736746,14.588300000468735,3.2245000002149027,1.6946851574697738e-09
20,68,0.2537000000302214,34.88950000064506,26.707099999839556,4.307499999413267,14.522600000418606,3.1766000010975404,9.152962467637164e-10
20,69,0.25910000113071874,34.13909999835596,26.681299999836483,4.313000001275213,14.513199999782955,3.1761999998707324,8.427967938128126e-10
20,70,0.23329999930865597,34.773999999742955,26.122199999008444,4.290099999707309,14.206800000465591,3.1220000000757864,6.892046364290882e-10
20,71,0.346200000421959,34.97079999942798,26.62880000025325,4.199499999231193,14.247000000978005,3.133700000034878,4.060658993260607e-09
20,72,0.22109999918029644,35.33860000061395,26.22689999952854,4.262500000550062,14.167099998303456,3.131299999949988,2.2304693229392245e-09
20,73,0.262999999904423,35.43879999961064,26.4960999993491,4.4292000002315035,14.168899999276618,3.1159000009211013,3.142170996392676e-09
20,74,0.4780999988724943,35.71329999977024,26.446699999723933,4.307799999878625,14.447199999267468,3.2095999995362945,8.629515816993766e-10
20,75,0.22509999871545006,34.471400000256835,26.653500000975328,4.408000000694301,14.479699999355944,3.180100000463426,9.15547496092873e-10
20,76,0.22820000049250666,34.57440000056522,26.774500000101398,4.378999999971711,14.654300000984222,3.23009999920032,3.6041002689264417e-09
20,77,0.2640999991854187,34.71499999977823,26.71790000022156,4.410999999890919,14.471899999989546,3.2269000002997927,2.209069645547849e-09
20,78,0.23319999854720663,34.74920000007842,26.869299999816576,4.611199999999371,14.86990000012156,3.194400000211317,1.7021778522796735e-09
20,79,0.24290000146720558,34.28189999976894,26.687999999921885,4.365900000266265,14.45380000041041,3.193900000042049,9.516339655173222e-10
20,80,0.27150000096298754,33.960900000238325,26.63869999923918,4.385000000183936,14.423600001464365,3.203800000846968,9.100181248789734e-10
20,81,0.22510000053443946,33.79940000013448,26.90009999969334,4.4161999994685175,14.59170000089216,3.18650000008347,3.232490274910767e-09
20,82,0.3065000000788132,39.70660000049975,26.65060000072117,4.41540000065288,14.434300001084921,3.2144999986485345,1.248513010493076e-09
20,83,0.22499999977299012,33.830299998953706,26.9479999988107,4.361600000265753,18.413899999359273,4.461900000023888,1.429024464613631e-09
20,84,0.22429999989981297,42.88810000070953,27.338100000633858,4.344599999967613,14.465400001427042,3.1933000009303214,4.2914384945934046e-09
20,85,0.2237999997305451,34.68100000100094,26.693099998738035,4.401299998789909,14.427899999645888,3.1946999988576863,7.067744489529672e-10
20,86,0.23189999956230167,34.31969999837747,26.73780000077386,4.331500000262167,14.506199999232194,3.251500000260421,1.6909434329510793e-09
20,87,0.22869999884278513,33.9546999985032,31.69470000102592,4.2958000012731645,14.474800000243704,3.16949999978533,1.2365794292521295e-09
20,88,0.24819999998726416,35.20829999979469,26.619600001140498,4.307399998651817,14.396200000192039,3.1952999997884035,1.6111884252168086e-09
20,89,0.2313999993930338,34.16610000022047,26.7837999999756,4.322299999330426,14.452299999902607,3.2487999997101724,1.2199304150238067e-09
20,90,0.22390000049199443,34.34949999973469,26.60420000029262,4.333700000643148,14.472000000750995,3.183000000717584,8.92095584073239e-10
20,91,0.2623999989737058,34.35480000007374,26.646800000889925,4.343500000686618,14.424299999518553,3.177500000674627,1.0824043310808868e-09
20,92,0.25610000011511147,34.86870000051567,26.593099999445258,4.249899999194895,14.14169999952719,3.095600000960985,1.6724172331950047e-09
20,93,0.2751000010903226,34.38810000079684,26.039099999252358,4.32849999924656,14.031599999725586,3.2124999997904524,6.302785563020384e-10
20,94,0.22119999994174577,34.55099999882805,26.06480000031297,4.206100000374136,14.117900000201189,3.103400000327383,1.4149702325110109e-09
20,95,0.21970000125293154,34.54079999937676,26.538500000242493,4.263799999534967,14.155700000628713,3.1018999998195795,1.4051709096837177e-09
20,96,0.216500000533415,34.37579999990703,26.169900000240887,4.208099999232218,14.25339999877906,3.086099999563885,1.12947692941691e-09
20,97,0.37290000000211876,36.23919999881764,27.169900000444613,4.333999999289517,14.512600000671227,3.1826000013097655,1.0927339602074785e-09
20,98,0.4205999994155718,36.66900000098394,26.706900000135647,4.326199999923119,14.43440000002738,3.2105000009323703,2.559369175811712e-09
20,99,0.23069999951985665,34.23640000073647,26.668700000300305,4.302900000766385,14.489299999695504,3.170599999066326,9.323395563192868e-10
25,0,0.2963999995699851,36.039000000528176,28.901199999381788,4.692300000897376,15.290400000594673,3.285900000264519,9.46651941904498e-10
25,1,0.22929999977350235,34.396200000628596,26.58259999952861,4.364800000985269,14.399899999261834,3.1995999997889157,4.235511883553987e-09
25,2,0.2519000008760486,34.244099999341415,26.557699999102624,4.3019999993703095,14.419099999940954,3.1820000003790483,2.871535620448505e-09
25,3,0.2812000002450077,34.672300000238465,26.727399999799673,4.358199999842327,14.455399999860674,3.301599999758764,8.374790526379159e-10
25,4,0.30250000054365955,34.96649999942747,26.869299999816576,4.343799999332987,14.536700000462588,3.9569000000483356,8.667352359447311e-10
25,5,0.2347999998164596,37.793600000441074,26.624599999195198,4.346399999121786,14.455799999268493,3.185400000802474,7.74372902134855e-10
25,6,0.2903000004153,33.78829999928712,26.64299999923969,4.392100001496146,14.43230000040785,3.1839999992371304,5.716545280050584e-10
25,7,0.24050000138231553,35.27650000069116,26.63589999974647,4.319600000599166,14.467700000750483,3.283600000941078,5.919862757079549e-10
25,8,0.32760000067355577,35.098299998935545,26.729600000180653,4.420899998876848,14.471500000581727,3.2165000011445954,2.0906744447850158e-09
25,9,0.2533000006224029,34.389599999485654,26.632700000845944,4.448199999387725,14.542100001563085,3.23729999945499,1.5084575313999386e-09
25,10,0.2275000006193295,34.8204000001715,26.660999999876367,4.362199999377481,14.469600000666105,3.243099999963306,5.912784260068701e-10
25,11,0.2306000005773967,34.853799999837065,26.73819999836269,4.3631999997160165,14.442300000155228,3.231999999115942,2.9990962420501704e-09
25,12,0.3500000002532033,34.532300000137184,26.802000000316184,4.349500000898843,14.449700000113808,3.2802000005176524,7.48718601710308e-10
25,13,0.2637999987200601,34.62719999879482,32.577199999650475,4.389300000184448,14.44900000024063,3.202600000804523,1.080487627261459e-09
25,14,0.26420000176585745,34.28689999964263,26.752899999337387,4.285699998945347,14.480800000455929,3.2286999994539656,7.401205423240184e-10
25,15,0.26310000066587236,34.13180000097782,26.814000000740634,4.414499999256805,14.518899999529822,3.193100001226412,7.590122072185198e-10
25,16,0.2341999988857424,34.372099999018246,26.167800000621355,4.214399999909801,14.086600000155158,3.119900000456255,1.2939418485143455e-09
25,17,0.3073999996558996,34.08970000054978,26.122299999769893,4.286100000172155,14.769100000194157,3.117799999017734,1.184869301526065e-09
25,18,0.2509000005375128,33.832499999334686,26.018100001238054,4.210400000374648,14.1247999999905,3.124700000626035,6.727711449347013e-10
25,19,0.22290000015345868,33.6552999997366,26.2101000007533,4.349199998614495,18.328400001337286,3.8271999983408023,1.7215525239377221e-09
25,20,0.6747999996150611,38.43280000000959,27.048399999330286,4.44210000023304,14.648500000475906,3.191099998730351,4.768999847384285e-09
25,21,0.27410000075178687,35.287000000607804,26.997700000720215,4.355700000814977,14.585999999326305,3.280000000813743,2.3004410498809103e-09
25,22,0.22949999947741162,35.05059999952209,26.86079999875801,4.348100001152488,14.55789999999979,3.2100999997055624,2.3718306363514705e-09
25,23,0.22679999892716296,34.94440000031318,26.874699999098084,4.383100000268314,14.454900001510396,3.1797999999980675,7.432026213666068e-09
25,24,0.280999998722109,34.890099999756785,27.183700000023236,4.296799999792711,14.519000000291271,3.2085999991977587,2.3617372296546823e-09
25,25,0.24370000028284267,34.41240000029211,26.796699999977136,4.3215000005147886,14.408299999558949,3.19370000033814,1.390964054080998e-09
25,26,0.24819999998726416,34.752200001094025,26.67230000042764,4.347099998994963,14.425299999857089,3.2305999993695877,2.1060347216857097e-09
25,27,0.25659999846538994,34.08990000025369,26.61189999889757,4.294999998819549,14.331899999888265,3.1203999988065334,1.0700329783312559e-09
25,28,0.29689999973925296,35.524099999747705,26.627600000210805,4.199700000754092,14.248900000893627,3.2023999992816243,3.4815968995990642e-09
25,29,0.29910000012023374,36.85360000054061,26.859999999942374,4.545900001176051,14.702600001328392,3.236599999581813,8.070550477055453e-10
25,30,0.2387000004091533,37.09470000103465,27.116600000226754,5.379099999117898,15.111299999261973,3.7182999985816423,2.4517368937373952e-09
25,31,0.307099999190541,37.74350000094273,26.812000000063563,5.010400000173831,14.48770000024524,3.234300000258372,1.0144150766610403e-09
25,32,0.27579999914451037,34.514700000727316,28.25949999896693,4.393199998958153,14.547599999787053,3.1706000008853152,6.815914850916402e-10
25,33,0.24019999909796752,34.832299999834504,27.05949999835866,4.359600001407671,14.423700000406825,3.2206000014411984,3.958080845044486e-09
25,34,0.3419999993639067,33.94289999960165,26.71080000072834,4.2905000009341165,14.737899999090587,3.3344000003125984,1.321672743266289e-09
25,35,0.3128000007563969,34.52660000039032,27.246800000284566,4.369099999166792,18.105699999068747,4.429900000104681,1.0105984699313897e-09
25,36,0.22879999960423447,34.08119999949122,26.651300000594347,4.566100000374718,14.864599999782513,3.2257000002573477,1.2197832889607953e-09
25,37,0.2347999998164596,34.80110000054992,26.77919999950973,4.323900000599679,14.43699999981618,3.2059000004664995,8.264316528814185e-09
25,38,0.24429999939457048,34.072599999490194,28.072600000086823,4.352099998868653,14.47820000066713,3.2049999990704237,2.1126922197845302e-09
25,39,0.22989999888523016,34.13890000047104,26.16889999990235,4.585399999996298,14.351000001624925,3.1773999999131775,5.285025617962906e-10
25,40,0.25920000007317867,34.42859999995562,26.088500000696513,4.337700000178302,14.058400000067195,3.176900001562899,6.843804334572571e-10
25,41,0.2958000004582573,33.91419999934442,26.243000000249594,4.1805000000749715,14.141100000415463,3.1815999991522403,1.83199709279388e-09
25,42,0.4034999983559828,34.091999999873224,26.55179999965185,4.240799999024603,14.365600000019185,3.232699998989119,8.728185648460403e-10
25,43,0.45930000123917125,35.226199999669916,26.95549999953073,4.358099999080878,14.38140000027488,3.180100000463426,5.666130964610869e-10
25,44,0.23830000100133475,34.06670000003942,26.801699999850825,4.358799998954055,14.477800001259311,3.1861000006756512,6.116562722908788e-10
25,45,0.2690999990591081,33.956299999772455,26.73770000001241,4.286199999114615,14.447999999902095,3.2042000002547866,1.6932039972376423e-09
25,46,0.22960000023886096,34.01280000070983,26.813799999217736,4.30659999983618,14.474400000835885,3.1761999998707324,1.5238890947179467e-09
25,47,0.31459999991056975,33.89140000035695,32.412200000180746,4.291000001103384,14.462999999523163,3.187700000125915,3.874319971077347e-09
25,48,0.2275000006193295,33.9960000001156,26.731800000561634,4.318299999795272,14.46600000053877,3.1933999998727813,8.21281075885403e-09
25,49,0.2621000003273366,36.74949999913224,26.547800000116695,4.29939999958151,14.503399999739486,3.2071000005089445,3.381598291469829e-09
25,50,0.36329999966255855,42.26879999987432,26.61689999877126,4.337000000305125,14.482299999144743,3.1833000011829427,5.742576942884967e-09
25,51,0.2745000001596054,33.45009999975446,26.590899999064277,4.310300000724965,14.401999998881365,3.2572999989497475,8.582892844663061e-10
25,52,0.27740000041376334,33.98469999956433,26.620500000717584,4.308600000513252,14.449700000113808,3.2035000003816094,1.261713188307776e-09
25,53,0.26869999965128954,33.905699998285854,28.73419999923499,4.495700000916258,15.244600001096842,3.358699999807868,2.989508243524229e-09
25,54,0.37760000122943893,39.308000001256005,27.59130000049481,4.65989999975136,18.096100000548176,3.7241999998514075,8.631900113409454e-10
25,55,0.27859999863721896,36.50969999944209,30.77110000049288,4.401599999255268,14.438099999097176,3.2368000011047116,1.0432796441773094e-09
25,56,0.22839999837742653,34.108899999409914,32.35979999953997,5.264000001261593,14.741400000275462,3.2310000005963957,2.636737233697736e-09
25,57,0.2870999996957835,34.2144999995071,26.62899999995716,4.293800000596093,14.56520000101591,3.2335999985662056,1.0834058029633464e-09
25,58,0.23020000116957817,34.5182000000932,26.70609999950102,4.33809999958612,14.421700001548743,3.2142000000021653,6.75132326921954e-10
25,59,0.22540000099979807,34.0293000008387,27.50019999984943,5.358200000046054,15.03939999929571,3.5301000007166294,1.2041808901592136e-09
25,60,0.2289000003656838,33.94550000120944,26.68420000009064,4.319400000895257,14.489200000753044,3.2534000001760432,1.0738643314558188e-09
25,61,0.34020000020973384,33.87819999989006,26.356799999120994,4.190999999991618,14.236799999707728,3.265800000008312,2.3935489266761962e-09
25,62,0.22819999867351726,34.697099999903,26.397600000564125,4.2049000003316905,14.77330000125221,3.1292000003304565,1.018339339909902e-09
25,63,0.2234999992651865,33.9722000007896,26.434299999891664,4.387000000861008,14.255899999625399,3.182099999321508,7.71815878969506e-10
25,64,0.3150000011373777,34.802700000000186,26.647200000297744,4.18809999973746,14.265699999668868,3.1374999998661224,1.3381118602805295e-09
25,65,0.26959999922837596,34.51120000136143,26.881100000537117,4.432600000654929,14.322999999421882,3.1298000012611737,2.347278839953532e-09
25,66,0.268300000243471,35.371300000406336,26.35799999916344,4.415100000187522,14.379700000063167,3.211699999155826,7.714649076081517e-10
25,67,0.2700000004551839,34.00659999897471,26.59719999974186,4.325199999584584,14.44919999994454,3.214400001525064,1.341268346159083e-09
25,68,0.3336000008857809,34.166800000093644,26.677900001232047,4.32590000127675,14.412200000151643,3.217699999368051,1.199769443755947e-09
25,69,0.25439999990339857,34.21300000081828,26.631900000211317,4.296300001442432,16.67789999919478,4.539400000794558,6.410161604368464e-09
25,70,0.24599999960628338,37.300299998605624,34.00730000066687,6.099900001572678,18.683800000871997,4.473999999390799,2.40239352289778e-09
25,71,0.35539999953471124,36.91900000012538,27.027300000554533,4.40820000039821,14.551399999618297,3.226400000130525,1.7187476371090244e-09
25,72,0.2808999997796491,34.8266999990301,26.7956999996386,4.324199999246048,14.549400000760215,3.1887000004644506,1.5577562107586182e-09
25,73,0.27430000045569614,34.778999999616644,26.63829999983136,4.412199999933364,14.4177000001946,3.1846000001678476,8.629510485363058e-10
25,74,0.3101999991486082,34.231799998451606,26.77149999908579,4.497199999605073,14.661299999715993,3.218899999410496,7.996935249766512e-10
25,75,0.29180000092310365,34.643400000277325,26.583700000628596,4.359299999123323,14.45149999926798,3.1921000008878764,1.5221708377959946e-09
25,76,0.28930000007676426,34.22769999997399,26.63580000080401,4.3447999996715225,14.41270000032091,3.2315999997081235,6.185856894626251e-10
25,77,0.2305999987584073,34.41409999868483,26.654999999664142,4.384599998957128,14.42020000104094,3.2017000012274366,6.737306419551978e-10
25,78,0.2569999996921979,34.391699999105185,26.886800000283984,4.402900000059162,14.405300000362331,3.1923999995342456,1.627482799177306e-09
25,79,0.24570000095991418,34.04760000012175,26.61140000054729,4.268999999112566,14.449999998760177,3.188399999999092,7.663241415453847e-10
25,80,0.3183999997418141,34.062999999150634,26.637799999662093,4.4239999988349155,14.512699999613687,3.2559000010223826,2.8665230566744863e-09
25,81,0.264299998889328,34.207999999125605,26.601600000503822,4.32600000021921,14.44209999863233,3.219300000637304,1.2739957030947604e-09
25,82,0.2564000005804701,34.56980000009935,26.697899998907815,4.353000000264728,14.52170000084152,3.2102000004670117,6.263543805172838e-10
25,83,0.22700000045006163,34.183399999164976,26.706600001489278,4.366699999081902,14.443000000028405,3.193900000042049,7.755038046580753e-10
25,84,0.32049999936134554,33.87309999925492,26.67939999992086,4.306900000301539,14.11759999973583,3.107099999397178,6.926949067641354e-10
25,85,0.31569999919156544,33.520599999974365,26.24869999999646,4.322700000557234,14.14199999999255,3.1524000005447306,9.384567491481809e-10
25,86,0.22170000011101365,34.001800000623916,26.032499999928405,4.254100000252947,14.215700000931975,3.34850000035658,6.945473726012625e-10
25,87,0.2389999990555225,35.088200000245706,26.13249999922118,4.252700000506593,14.054399998713052,3.219899999749032,1.528340605778573e-09
25,88,0.4095999993296573,34.14920000068378,26.30970000063826,4.307999999582535,15.040300000691786,3.217400000721682,1.0137699519407757e-09
25,89,0.3391999998711981,35.180299999410636,26.661599998988095,4.335499999797321,14.451199998802622,3.1882999992376426,1.2055819726588765e-09
25,90,0.30280000100901816,33.789299999625655,26.619800000844407,4.34309999945981,14.4295999998576,3.190299999914714,7.668338582235826e-10
25,91,0.2700000004551839,34.03240000079677,26.631700000507408,4.389300000184448,14.370299999427516,3.260599998611724,2.9850893945022473e-09
25,92,0.28530000054161064,34.79919999881531,26.654199999029515,4.292499999792199,14.454399999522138,3.2291999996232335,5.837623740799495e-10
25,93,0.2965000003314344,35.052000001087436,26.612900001055095,4.345000001194421,14.47089999965101,3.2291999996232335,7.6216144322839e-10
25,94,0.25180000011459924,34.06079999876965,26.674299999285722,4.402700000355253,14.443699999901582,3.2189000012294855,9.625052680390828e-10
25,95,0.28480000037234277,34.62979999858362,26.638900000762078,4.329899998992914,14.447099998506019,3.201499999704538,8.000510016481267e-09
25,96,0.25629999981902074,35.16970000055153,26.553199999398203,4.348299999037408,14.369199998327531,3.204300001016236,1.3891273648055605e-09
25,97,0.27380000028642826,33.8649000004807,26.732000000265543,4.3667999998433515,14.510499999232707,3.203899999789428,8.139133506579093e-10
25,98,0.26050000087707303,35.04799999973329,31.98539999903005,4.324900000938214,14.458199999353383,3.2085999991977587,6.020823164094496e-09
25,99,0.37879999945289455,34.29309999955876,28.91960000124527,4.333799999585608,14.39609999943059,3.199399998266017,1.4635403313402103e-09
30,0,0.23919999875943176,35.141700000167475,27.462899999591173,5.255500000203028,15.097299999979441,3.28079999962938,3.905384743520778e-09
30,1,0.2631999996083323,34.79159999915282,26.62620000046445,4.316599999583559,14.478900000540307,3.1882000002951827,1.0067699816370148e-09
30,2,0.2766999987215968,34.353299999565934,26.782799999637064,4.4541000006574905,14.589999998861458,3.2203999999182997,8.864348176056498e-10
30,3,0.270799999270821,34.9222999993799,26.879799999733223,4.362199999377481,14.546800000971416,3.228800000215415,2.143206549201975e-09
30,4,0.2709000000322703,35.70140000010724,26.717200000348384,4.343900000094436,14.510700000755605,3.2114000005094567,2.276439524151282e-09
30,5,0.27880000016011763,34.62779999972554,27.034799999455572,4.389800000353716,14.516100000037113,3.211300001566997,2.0245187756095006e-09
30,6,0.22910000006959308,34.56790000018373,27.048300000387826,4.4067999988328665,14.500799999950686,3.200499999366002,9.072881763200227e-10
30,7,0.26590000015858095,35.11079999952926,26.81049999955576,4.318499999499181,14.430999999603955,3.178800001478521,6.087680398061756e-10
30,8,0.2437999992253026,34.396400000332505,26.155399998970097,4.188500000964268,14.173600000503939,3.1412999996973667,1.8853357471124505e-09
30,9,0.49190000027010683,35.015800000110175,26.277099999788334,4.3256000008113915,14.260199999625911,3.1721999985165894,5.97726228719734e-10
30,10,0.33520000033604447,35.15919999881589,26.382400001239148,4.364599999462371,14.130899999145186,3.1244999991031364,9.422372565807609e-10
30,11,0.33510000139358453,34.498299999540905,27.068600000347942,4.221599998345482,14.31340000090131,3.2446000004711095,2.7708399387060555e-09
30,12,0.43990000085614156,36.46930000104476,26.5317999983381,4.352300000391551,14.477700000497862,3.228899999157875,7.042273633745196e-10
