NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
10,0,0.27859999863721896,69.38679999984743,26.867299999139505,5.258700000922545,14.610000000175205,3.4333000003243797,5.236047571513636e-09
10,1,0.24610000036773272,36.09929999947781,26.49799999926472,4.262599999492522,14.467400000285124,3.180699999575154,1.6787657075695234e-09
10,2,0.2390000008745119,34.96450000056939,26.50069999981497,4.361400000561844,14.403600000150618,3.7372999995568534,6.368604152576304e-10
10,3,0.33119999898190144,34.31279999858816,26.671499999793014,4.270899999028188,14.367799998581177,3.2731999999668915,5.674351276309713e-10
10,4,0.22279999939200934,35.25100000115344,26.569900001049973,4.299899999750778,14.399200001207646,3.187299998899107,3.8232321471449134e-09
10,5,0.23080000028130598,34.47200000118755,26.501300000745687,5.09309999870311,15.513099999225233,3.500200000416953,9.594945467565268e-10
10,6,0.2173000011680415,34.012000000075204,26.545299999270355,4.177900000286172,14.576800000213552,3.1106999995245133,1.853737808156465e-09
10,7,0.21880000167584512,34.55539999959001,26.15929999956279,4.157400000622147,14.111899999988964,3.093799999987823,7.2911320729344e-10
10,8,0.234800001635449,35.93440000076953,26.27819999906933,4.226600000038161,14.514100001179031,3.187600001183455,8.126510474291853e-10
10,9,0.2413000001979526,35.92179999941436,26.652500000636792,4.259700001057354,14.486200001556426,3.1648999993194593,1.9007546320489667e-09
10,10,0.22669999998470303,34.69540000151028,26.857500000915024,4.440500000782777,14.46090000172262,3.183700000590761,6.195399823773612e-10
10,11,0.2615000012156088,34.45280000050843,26.712400000178604,4.298899999412242,14.443699999901582,3.1797999999980675,1.2220965216632856e-09
10,12,0.22470000112662092,35.00530000019353,26.6674000013154,4.312099999879138,14.412300000913092,3.2018999991123565,7.591844978290293e-10
10,13,0.3443000005063368,34.77320000092732,26.714400000855676,4.319699999541626,14.507999998386367,3.2277000009344192,6.760333495712121e-10
10,14,0.3166999995301012,35.172899999452056,26.941799998894567,4.3798999995487975,15.127200000279117,3.2052000005933223,1.7681017592884815e-09
10,15,0.2648999998200452,34.52889999971376,26.60699999978533,4.382699999041506,14.458300000114832,3.248500001063803,1.2817163353842536e-09
10,16,0.22499999977299012,34.422999999151216,26.697900000726804,4.282399999283371,14.462800001638243,3.185900000971742,1.6891450055046007e-09
10,17,0.2672000009624753,34.43689999949129,26.60449999893899,4.251500000464148,14.373699999850942,3.1707000016467646,1.230078976804684e-09
10,18,0.34720000076049473,34.25950000018929,26.60710000054678,4.335499999797321,14.385099999344675,3.2606999993731733,1.498810611287916e-09
10,19,0.24870000015653204,33.876499999678344,26.523099999394617,4.27760000093258,14.34979999976349,3.2487000007677125,1.3762792623201626e-09
10,20,0.2784000007522991,33.9882000007492,26.979099999152822,4.259799999999814,14.359200000399142,3.2139999984792667,7.251082516081656e-10
10,21,0.24909999956435058,33.55350000128965,27.24359999956505,4.2751000000862405,14.498700000331155,3.2494999995833496,2.957052201080234e-09
10,22,0.2235000010841759,34.14429999975255,26.58979999978328,4.257099999449565,14.507500000036089,3.183699998771772,6.641926368880018e-10
10,23,0.22910000006959308,34.05179999936081,26.58770000016375,4.295599999750266,14.408400000320398,3.182599999490776,7.979711570807706e-10
10,24,0.24699999994481914,34.44560000025376,26.67450000080862,4.375500000605825,14.455099999395316,3.1726000015623868,1.8650062762825688e-09
10,25,0.25349999850732274,34.960699998919154,26.80760000112059,4.2983000003005145,14.406299998881877,3.1906999993225327,1.5313421870590431e-09
10,26,0.3428999989409931,34.92270000060671,26.791500000399537,4.363699999885284,14.382099998329068,3.2286999994539656,1.2216524737027448e-09
10,27,0.23949999922479037,34.75909999906435,26.773300000058953,4.3113000010635005,14.45649999914167,3.20819999978994,1.0177750369695777e-09
10,28,0.31660000058764126,34.72230000079435,26.808599999640137,4.343300000982708,14.408400000320398,3.1774999988556374,6.328005274544871e-10
10,29,0.23069999951985665,33.938900000066496,26.266599999871687,4.181899999821326,14.129099999991013,3.128899999865098,2.841905302491154e-09
10,30,0.2209999984188471,33.8975999984541,26.114600001164945,4.291100000045844,14.090200000282493,3.1417999998666346,2.100851992348151e-09
10,31,0.25920000007317867,34.514899998612236,26.13740000015241,4.150799999479204,14.079599999604397,3.1183999999484513,1.5983846722289268e-09
10,32,0.3157999999530148,36.47199999977602,26.60719999948924,4.297199999200529,14.03779999964172,3.130299999611452,1.6550015788617087e-09
10,33,0.28190000011818483,35.86170000016864,26.949300001433585,4.2970000013156096,14.426800000364892,3.270199998951284,8.679620986199966e-10
10,34,0.24730000041017774,34.1167000005953,26.60470000046189,4.249300000083167,14.42249999854539,3.1933000009303214,7.483493502147578e-10
10,35,0.2466000005370006,34.39210000033199,26.646800000889925,4.269100001693005,14.386699998794938,3.1761000009282725,1.446520002527781e-09
10,36,0.2449000003252877,33.76360000038403,26.657000000341213,4.312200000640587,14.53380000020843,3.201999999873806,1.1186053881017012e-09
10,37,0.27579999914451037,34.6004000002722,26.641899999958696,4.301599999962491,14.403500001208158,3.2071999994514044,7.184682715698226e-10
10,38,0.24930000108724926,34.232100000735954,26.529000000664382,4.331199999796809,14.374300000781659,3.19600000148057,1.195124562598445e-09
10,39,0.2378999997745268,34.18680000140739,26.62140000029467,4.270100000212551,14.395100000911043,3.1873000007180963,5.167061902013801e-10
10,40,0.2502000006643357,34.084299999449286,26.562799999737763,4.25580000046466,14.44190000074741,3.1861000006756512,2.2813729852484333e-09
